1407[3808, 13073, 13075, 13077, 20609, 20611, 20615, 24595]
1408[40, 4170, 4886, 7150, 15068, 18068, 19072, 24596]
1409[742, 4170, 7662, 10662, 15068, 18068, 20616, 24596]
1410[1100, 4886, 7664, 11666, 15068, 19072, 20618, 24596]
1411[2232, 7150, 10664, 11668, 18068, 19072, 20624, 24596]
1412[2466, 7662, 7664, 13078, 15068, 20616, 20618, 24596]
1413[3216, 10662, 10664, 13080, 18068, 20616, 20624, 24596]
1414[3467, 11666, 11668, 13082, 19072, 20618, 20624, 24596]
1415[3809, 13078, 13080, 13082, 20616, 20618, 20624, 24596]
1416[41, 4171, 4888, 7152, 15069, 18069, 19076, 24597]
1417[742, 4171, 7662, 10662, 15069, 18069, 20616, 24597]
1418[1101, 4888, 7665, 11670, 15069, 19076, 20619, 24597]
1419[2233, 7152, 10665, 11672, 18069, 19076, 20625, 24597]
1420[2466, 7662, 7665, 13078, 15069, 20616, 20619, 24597]
1421[3216, 10662, 10665, 13080, 18069, 20616, 20625, 24597]
1422[3468, 11670, 11672, 13083, 19076, 20619, 20625, 24597]
1423[3809, 13078, 13080, 13083, 20616, 20619, 20625, 24597]
1424[76, 4242, 4887, 7222, 15070, 18212, 19073, 24598]
1425[778, 4242, 7663, 10806, 15070, 18212, 20617, 24598]
1426[1100, 4887, 7664, 11666, 15070, 19073, 20618, 24598]
1427[2268, 7222, 10808, 11669, 18212, 19073, 20626, 24598]
1428[2466, 7663, 7664, 13078, 15070, 20617, 20618, 24598]
1429[3252, 10806, 10808, 13081, 18212, 20617, 20626, 24598]
1430[3467, 11666, 11669, 13082, 19073, 20618, 20626, 24598]
1431[3809, 13078, 13081, 13082, 20617, 20618, 20626, 24598]
1432[77, 4243, 4889, 7224, 15071, 18213, 19077, 24599]
1433[778, 4243, 7663, 10806, 15071, 18213, 20617, 24599]
1434[1101, 4889, 7665, 11670, 15071, 19077, 20619, 24599]
1435[2269, 7224, 10809, 11673, 18213, 19077, 20627, 24599]
1436[2466, 7663, 7665, 13078, 15071, 20617, 20619, 24599]
1437[3252, 10806, 10809, 13081, 18213, 20617, 20627, 24599]
1438[3468, 11670, 11673, 13083, 19077, 20619, 20627, 24599]
1439[3809, 13078, 13081, 13083, 20617, 20619, 20627, 24599]
1440[400, 5642, 6358, 7151, 16568, 18070, 19074, 24600]
1441[1478, 5642, 9162, 10663, 16568, 18070, 20620, 24600]
1442[1836, 6358, 9164, 11667, 16568, 19074, 20622, 24600]
1443[2232, 7151, 10664, 11668, 18070, 19074, 20624, 24600]
1444[2841, 9162, 9164, 13079, 16568, 20620, 20622, 24600]
1445[3216, 10663, 10664, 13080, 18070, 20620, 20624, 24600]
1446[3467, 11667, 11668, 13082, 19074, 20622, 20624, 24600]
1447[3809, 13079, 13080, 13082, 20620, 20622, 20624, 24600]
1448[401, 5643, 6360, 7153, 16569, 18071, 19078, 24601]
1449[1478, 5643, 9162, 10663, 16569, 18071, 20620, 24601]
1450[1837, 6360, 9165, 11671, 16569, 19078, 20623, 24601]
1451[2233, 7153, 10665, 11672, 18071, 19078, 20625, 24601]
1452[2841, 9162, 9165, 13079, 16569, 20620, 20623, 24601]
1453[3216, 10663, 10665, 13080, 18071, 20620, 20625, 24601]
1454[3468, 11671, 11672, 13083, 19078, 20623, 20625, 24601]
1455[3809, 13079, 13080, 13083, 20620, 20623, 20625, 24601]
1456[436, 5714, 6359, 7223, 16570, 18214, 19075, 24602]
1457[1514, 5714, 9163, 10807, 16570, 18214, 20621, 24602]
1458[1836, 6359, 9164, 11667, 16570, 19075, 20622, 24602]
1459[2268, 7223, 10808, 11669, 18214, 19075, 20626, 24602]
1460[2841, 9163, 9164, 13079, 16570, 20621, 20622, 24602]
1461[3252, 10807, 10808, 13081, 18214, 20621, 20626, 24602]
1462[3467, 11667, 11669, 13082, 19075, 20622, 20626, 24602]
1463[3809, 13079, 13081, 13082, 20621, 20622, 20626, 24602]
1464[437, 5715, 6361, 7225, 16571, 18215, 19079, 24603]
1465[1514, 5715, 9163, 10807, 16571, 18215, 20621, 24603]
1466[1837, 6361, 9165, 11671, 16571, 19079, 20623, 24603]
1467[2269, 7225, 10809, 11673, 18215, 19079, 20627, 24603]
1468[2841, 9163, 9165, 13079, 16571, 20621, 20623, 24603]
1469[3252, 10807, 10809, 13081, 18215, 20621, 20627, 24603]
1470[3468, 11671, 11673, 13083, 19079, 20623, 20627, 24603]
1471[3809, 13079, 13081, 13083, 20621, 20623, 20627, 24603]
1472[41, 4172, 4888, 7152, 15072, 18072, 19076, 24604]
1473[743, 4172, 7666, 10666, 15072, 18072, 20628, 24604]
1474[1101, 4888, 7668, 11670, 15072, 19076, 20630, 24604]
1475[2233, 7152, 10668, 11672, 18072, 19076, 20636, 24604]
1476[2467, 7666, 7668, 13084, 15072, 20628, 20630, 24604]
1477[3217, 10666, 10668, 13086, 18072, 20628, 20636, 24604]
1478[3468, 11670, 11672, 13088, 19076, 20630, 20636, 24604]
1479[3810, 13084, 13086, 13088, 20628, 20630, 20636, 24604]
1480[42, 4173, 4890, 7154, 15073, 18073, 19080, 24605]
1481[743, 4173, 7666, 10666, 15073, 18073, 20628, 24605]
1482[1102, 4890, 7669, 11674, 15073, 19080, 20631, 24605]
1483[2234, 7154, 10669, 11676, 18073, 19080, 20637, 24605]
1484[2467, 7666, 7669, 13084, 15073, 20628, 20631, 24605]
1485[3217, 10666, 10669, 13086, 18073, 20628, 20637, 24605]
1486[3469, 11674, 11676, 13089, 19080, 20631, 20637, 24605]
1487[3810, 13084, 13086, 13089, 20628, 20631, 20637, 24605]
1488[77, 4244, 4889, 7224, 15074, 18216, 19077, 24606]
1489[779, 4244, 7667, 10810, 15074, 18216, 20629, 24606]
1490[1101, 4889, 7668, 11670, 15074, 19077, 20630, 24606]
1491[2269, 7224, 10812, 11673, 18216, 19077, 20638, 24606]
1492[2467, 7667, 7668, 13084, 15074, 20629, 20630, 24606]
1493[3253, 10810, 10812, 13087, 18216, 20629, 20638, 24606]
1494[3468, 11670, 11673, 13088, 19077, 20630, 20638, 24606]
1495[3810, 13084, 13087, 13088, 20629, 20630, 20638, 24606]
1496[78, 4245, 4891, 7226, 15075, 18217, 19081, 24607]
1497[779, 4245, 7667, 10810, 15075, 18217, 20629, 24607]
1498[1102, 4891, 7669, 11674, 15075, 19081, 20631, 24607]
1499[2270, 7226, 10813, 11677, 18217, 19081, 20639, 24607]
1500[2467, 7667, 7669, 13084, 15075, 20629, 20631, 24607]
1501[3253, 10810, 10813, 13087, 18217, 20629, 20639, 24607]
1502[3469, 11674, 11677, 13089, 19081, 20631, 20639, 24607]
1503[3810, 13084, 13087, 13089, 20629, 20631, 20639, 24607]
1504[401, 5644, 6360, 7153, 16572, 18074, 19078, 24608]
1505[1479, 5644, 9166, 10667, 16572, 18074, 20632, 24608]
1506[1837, 6360, 9168, 11671, 16572, 19078, 20634, 24608]
1507[2233, 7153, 10668, 11672, 18074, 19078, 20636, 24608]
1508[2842, 9166, 9168, 13085, 16572, 20632, 20634, 24608]
1509[3217, 10667, 10668, 13086, 18074, 20632, 20636, 24608]
1510[3468, 11671, 11672, 13088, 19078, 20634, 20636, 24608]
1511[3810, 13085, 13086, 13088, 20632, 20634, 20636, 24608]
1512[402, 5645, 6362, 7155, 16573, 18075, 19082, 24609]
1513[1479, 5645, 9166, 10667, 16573, 18075, 20632, 24609]
1514[1838, 6362, 9169, 11675, 16573, 19082, 20635, 24609]
1515[2234, 7155, 10669, 11676, 18075, 19082, 20637, 24609]
1516[2842, 9166, 9169, 13085, 16573, 20632, 20635, 24609]
1517[3217, 10667, 10669, 13086, 18075, 20632, 20637, 24609]
1518[3469, 11675, 11676, 13089, 19082, 20635, 20637, 24609]
1519[3810, 13085, 13086, 13089, 20632, 20635, 20637, 24609]
1520[437, 5716, 6361, 7225, 16574, 18218, 19079, 24610]
1521[1515, 5716, 9167, 10811, 16574, 18218, 20633, 24610]
1522[1837, 6361, 9168, 11671, 16574, 19079, 20634, 24610]
1523[2269, 7225, 10812, 11673, 18218, 19079, 20638, 24610]
1524[2842, 9167, 9168, 13085, 16574, 20633, 20634, 24610]
1525[3253, 10811, 10812, 13087, 18218, 20633, 20638, 24610]
1526[3468, 11671, 11673, 13088, 19079, 20634, 20638, 24610]
1527[3810, 13085, 13087, 13088, 20633, 20634, 20638, 24610]
1528[438, 5717, 6363, 7227, 16575, 18219, 19083, 24611]
1529[1515, 5717, 9167, 10811, 16575, 18219, 20633, 24611]
1530[1838, 6363, 9169, 11675, 16575, 19083, 20635, 24611]
1531[2270, 7227, 10813, 11677, 18219, 19083, 20639, 24611]
1532[2842, 9167, 9169, 13085, 16575, 20633, 20635, 24611]
1533[3253, 10811, 10813, 13087, 18219, 20633, 20639, 24611]
1534[3469, 11675, 11677, 13089, 19083, 20635, 20639, 24611]
1535[3810, 13085, 13087, 13089, 20633, 20635, 20639, 24611]
1536[42, 4174, 4890, 7154, 15076, 18076, 19080, 24612]
1537[744, 4174, 7670, 10670, 15076, 18076, 20640, 24612]
1538[1102, 4890, 7672, 11674, 15076, 19080, 20642, 24612]
1539[2234, 7154, 10672, 11676, 18076, 19080, 20648, 24612]
1540[2468, 7670, 7672, 13090, 15076, 20640, 20642, 24612]
1541[3218, 10670, 10672, 13092, 18076, 20640, 20648, 24612]
1542[3469, 11674, 11676, 13094, 19080, 20642, 20648, 24612]
1543[3811, 13090, 13092, 13094, 20640, 20642, 20648, 24612]
1544[43, 4175, 4892, 7156, 15077, 18077, 19084, 24613]
1545[744, 4175, 7670, 10670, 15077, 18077, 20640, 24613]
1546[1103, 4892, 7673, 11678, 15077, 19084, 20643, 24613]
1547[2235, 7156, 10673, 11680, 18077, 19084, 20649, 24613]
1548[2468, 7670, 7673, 13090, 15077, 20640, 20643, 24613]
1549[3218, 10670, 10673, 13092, 18077, 20640, 20649, 24613]
1550[3470, 11678, 11680, 13095, 19084, 20643, 20649, 24613]
1551[3811, 13090, 13092, 13095, 20640, 20643, 20649, 24613]
1552[78, 4246, 4891, 7226, 15078, 18220, 19081, 24614]
1553[780, 4246, 7671, 10814, 15078, 18220, 20641, 24614]
1554[1102, 4891, 7672, 11674, 15078, 19081, 20642, 24614]
1555[2270, 7226, 10816, 11677, 18220, 19081, 20650, 24614]
1556[2468, 7671, 7672, 13090, 15078, 20641, 20642, 24614]
1557[3254, 10814, 10816, 13093, 18220, 20641, 20650, 24614]
1558[3469, 11674, 11677, 13094, 19081, 20642, 20650, 24614]
1559[3811, 13090, 13093, 13094, 20641, 20642, 20650, 24614]
1560[79, 4247, 4893, 7228, 15079, 18221, 19085, 24615]
1561[780, 4247, 7671, 10814, 15079, 18221, 20641, 24615]
1562[1103, 4893, 7673, 11678, 15079, 19085, 20643, 24615]
1563[2271, 7228, 10817, 11681, 18221, 19085, 20651, 24615]
1564[2468, 7671, 7673, 13090, 15079, 20641, 20643, 24615]
1565[3254, 10814, 10817, 13093, 18221, 20641, 20651, 24615]
1566[3470, 11678, 11681, 13095, 19085, 20643, 20651, 24615]
1567[3811, 13090, 13093, 13095, 20641, 20643, 20651, 24615]
1568[402, 5646, 6362, 7155, 16576, 18078, 19082, 24616]
1569[1480, 5646, 9170, 10671, 16576, 18078, 20644, 24616]
1570[1838, 6362, 9172, 11675, 16576, 19082, 20646, 24616]
1571[2234, 7155, 10672, 11676, 18078, 19082, 20648, 24616]
1572[2843, 9170, 9172, 13091, 16576, 20644, 20646, 24616]
1573[3218, 10671, 10672, 13092, 18078, 20644, 20648, 24616]
1574[3469, 11675, 11676, 13094, 19082, 20646, 20648, 24616]
1575[3811, 13091, 13092, 13094, 20644, 20646, 20648, 24616]
1576[403, 5647, 6364, 7157, 16577, 18079, 19086, 24617]
1577[1480, 5647, 9170, 10671, 16577, 18079, 20644, 24617]
1578[1839, 6364, 9173, 11679, 16577, 19086, 20647, 24617]
1579[2235, 7157, 10673, 11680, 18079, 19086, 20649, 24617]
1580[2843, 9170, 9173, 13091, 16577, 20644, 20647, 24617]
1581[3218, 10671, 10673, 13092, 18079, 20644, 20649, 24617]
1582[3470, 11679, 11680, 13095, 19086, 20647, 20649, 24617]
1583[3811, 13091, 13092, 13095, 20644, 20647, 20649, 24617]
1584[438, 5718, 6363, 7227, 16578, 18222, 19083, 24618]
1585[1516, 5718, 9171, 10815, 16578, 18222, 20645, 24618]
1586[1838, 6363, 9172, 11675, 16578, 19083, 20646, 24618]
1587[2270, 7227, 10816, 11677, 18222, 19083, 20650, 24618]
1588[2843, 9171, 9172, 13091, 16578, 20645, 20646, 24618]
1589[3254, 10815, 10816, 13093, 18222, 20645, 20650, 24618]
1590[3469, 11675, 11677, 13094, 19083, 20646, 20650, 24618]
1591[3811, 13091, 13093, 13094, 20645, 20646, 20650, 24618]
1592[439, 5719, 6365, 7229, 16579, 18223, 19087, 24619]
1593[1516, 5719, 9171, 10815, 16579, 18223, 20645, 24619]
1594[1839, 6365, 9173, 11679, 16579, 19087, 20647, 24619]
1595[2271, 7229, 10817, 11681, 18223, 19087, 20651, 24619]
1596[2843, 9171, 9173, 13091, 16579, 20645, 20647, 24619]
1597[3254, 10815, 10817, 13093, 18223, 20645, 20651, 24619]
1598[3470, 11679, 11681, 13095, 19087, 20647, 20651, 24619]
1599[3811, 13091, 13093, 13095, 20645, 20647, 20651, 24619]
1600[43, 4176, 4892, 7156, 15080, 18080, 19084, 24620]
1601[745, 4176, 7674, 10674, 15080, 18080, 20652, 24620]
1602[1103, 4892, 7676, 11678, 15080, 19084, 20654, 24620]
1603[2235, 7156, 10676, 11680, 18080, 19084, 20660, 24620]
1604[2469, 7674, 7676, 13096, 15080, 20652, 20654, 24620]
1605[3219, 10674, 10676, 13098, 18080, 20652, 20660, 24620]
1606[3470, 11678, 11680, 13100, 19084, 20654, 20660, 24620]
1607[3812, 13096, 13098, 13100, 20652, 20654, 20660, 24620]
1608[44, 4177, 4894, 7158, 15081, 18081, 19088, 24621]
1609[745, 4177, 7674, 10674, 15081, 18081, 20652, 24621]
1610[1104, 4894, 7677, 11682, 15081, 19088, 20655, 24621]
1611[2236, 7158, 10677, 11684, 18081, 19088, 20661, 24621]
1612[2469, 7674, 7677, 13096, 15081, 20652, 20655, 24621]
1613[3219, 10674, 10677, 13098, 18081, 20652, 20661, 24621]
1614[3471, 11682, 11684, 13101, 19088, 20655, 20661, 24621]
1615[3812, 13096, 13098, 13101, 20652, 20655, 20661, 24621]
1616[79, 4248, 4893, 7228, 15082, 18224, 19085, 24622]
1617[781, 4248, 7675, 10818, 15082, 18224, 20653, 24622]
1618[1103, 4893, 7676, 11678, 15082, 19085, 20654, 24622]
1619[2271, 7228, 10820, 11681, 18224, 19085, 20662, 24622]
1620[2469, 7675, 7676, 13096, 15082, 20653, 20654, 24622]
1621[3255, 10818, 10820, 13099, 18224, 20653, 20662, 24622]
1622[3470, 11678, 11681, 13100, 19085, 20654, 20662, 24622]
1623[3812, 13096, 13099, 13100, 20653, 20654, 20662, 24622]
1624[80, 4249, 4895, 7230, 15083, 18225, 19089, 24623]
1625[781, 4249, 7675, 10818, 15083, 18225, 20653, 24623]
1626[1104, 4895, 7677, 11682, 15083, 19089, 20655, 24623]
1627[2272, 7230, 10821, 11685, 18225, 19089, 20663, 24623]
1628[2469, 7675, 7677, 13096, 15083, 20653, 20655, 24623]
1629[3255, 10818, 10821, 13099, 18225, 20653, 20663, 24623]
1630[3471, 11682, 11685, 13101, 19089, 20655, 20663, 24623]
1631[3812, 13096, 13099, 13101, 20653, 20655, 20663, 24623]
1632[403, 5648, 6364, 7157, 16580, 18082, 19086, 24624]
1633[1481, 5648, 9174, 10675, 16580, 18082, 20656, 24624]
1634[1839, 6364, 9176, 11679, 16580, 19086, 20658, 24624]
1635[2235, 7157, 10676, 11680, 18082, 19086, 20660, 24624]
1636[2844, 9174, 9176, 13097, 16580, 20656, 20658, 24624]
1637[3219, 10675, 10676, 13098, 18082, 20656, 20660, 24624]
1638[3470, 11679, 11680, 13100, 19086, 20658, 20660, 24624]
1639[3812, 13097, 13098, 13100, 20656, 20658, 20660, 24624]
1640[404, 5649, 6366, 7159, 16581, 18083, 19090, 24625]
1641[1481, 5649, 9174, 10675, 16581, 18083, 20656, 24625]
1642[1840, 6366, 9177, 11683, 16581, 19090, 20659, 24625]
1643[2236, 7159, 10677, 11684, 18083, 19090, 20661, 24625]
1644[2844, 9174, 9177, 13097, 16581, 20656, 20659, 24625]
1645[3219, 10675, 10677, 13098, 18083, 20656, 20661, 24625]
1646[3471, 11683, 11684, 13101, 19090, 20659, 20661, 24625]
1647[3812, 13097, 13098, 13101, 20656, 20659, 20661, 24625]
1648[439, 5720, 6365, 7229, 16582, 18226, 19087, 24626]
1649[1517, 5720, 9175, 10819, 16582, 18226, 20657, 24626]
1650[1839, 6365, 9176, 11679, 16582, 19087, 20658, 24626]
1651[2271, 7229, 10820, 11681, 18226, 19087, 20662, 24626]
1652[2844, 9175, 9176, 13097, 16582, 20657, 20658, 24626]
1653[3255, 10819, 10820, 13099, 18226, 20657, 20662, 24626]
1654[3470, 11679, 11681, 13100, 19087, 20658, 20662, 24626]
1655[3812, 13097, 13099, 13100, 20657, 20658, 20662, 24626]
1656[440, 5721, 6367, 7231, 16583, 18227, 19091, 24627]
1657[1517, 5721, 9175, 10819, 16583, 18227, 20657, 24627]
1658[1840, 6367, 9177, 11683, 16583, 19091, 20659, 24627]
1659[2272, 7231, 10821, 11685, 18227, 19091, 20663, 24627]
1660[2844, 9175, 9177, 13097, 16583, 20657, 20659, 24627]
1661[3255, 10819, 10821, 13099, 18227, 20657, 20663, 24627]
1662[3471, 11683, 11685, 13101, 19091, 20659, 20663, 24627]
1663[3812, 13097, 13099, 13101, 20657, 20659, 20663, 24627]
1664[44, 4178, 4894, 7158, 15084, 18084, 19088, 24628]
1665[746, 4178, 7678, 10678, 15084, 18084, 20664, 24628]
1666[1104, 4894, 7680, 11682, 15084, 19088, 20666, 24628]
1667[2236, 7158, 10680, 11684, 18084, 19088, 20672, 24628]
1668[2470, 7678, 7680, 13102, 15084, 20664, 20666, 24628]
1669[3220, 10678, 10680, 13104, 18084, 20664, 20672, 24628]
1670[3471, 11682, 11684, 13106, 19088, 20666, 20672, 24628]
1671[3813, 13102, 13104, 13106, 20664, 20666, 20672, 24628]
1672[45, 4179, 4896, 7160, 15085, 18085, 19092, 24629]
1673[746, 4179, 7678, 10678, 15085, 18085, 20664, 24629]
1674[1105, 4896, 7681, 11686, 15085, 19092, 20667, 24629]
1675[2237, 7160, 10681, 11688, 18085, 19092, 20673, 24629]
1676[2470, 7678, 7681, 13102, 15085, 20664, 20667, 24629]
1677[3220, 10678, 10681, 13104, 18085, 20664, 20673, 24629]
1678[3472, 11686, 11688, 13107, 19092, 20667, 20673, 24629]
1679[3813, 13102, 13104, 13107, 20664, 20667, 20673, 24629]
1680[80, 4250, 4895, 7230, 15086, 18228, 19089, 24630]
1681[782, 4250, 7679, 10822, 15086, 18228, 20665, 24630]
1682[1104, 4895, 7680, 11682, 15086, 19089, 20666, 24630]
1683[2272, 7230, 10824, 11685, 18228, 19089, 20674, 24630]
1684[2470, 7679, 7680, 13102, 15086, 20665, 20666, 24630]
1685[3256, 10822, 10824, 13105, 18228, 20665, 20674, 24630]
1686[3471, 11682, 11685, 13106, 19089, 20666, 20674, 24630]
1687[3813, 13102, 13105, 13106, 20665, 20666, 20674, 24630]
1688[81, 4251, 4897, 7232, 15087, 18229, 19093, 24631]
1689[782, 4251, 7679, 10822, 15087, 18229, 20665, 24631]
1690[1105, 4897, 7681, 11686, 15087, 19093, 20667, 24631]
1691[2273, 7232, 10825, 11689, 18229, 19093, 20675, 24631]
1692[2470, 7679, 7681, 13102, 15087, 20665, 20667, 24631]
1693[3256, 10822, 10825, 13105, 18229, 20665, 20675, 24631]
1694[3472, 11686, 11689, 13107, 19093, 20667, 20675, 24631]
1695[3813, 13102, 13105, 13107, 20665, 20667, 20675, 24631]
1696[404, 5650, 6366, 7159, 16584, 18086, 19090, 24632]
1697[1482, 5650, 9178, 10679, 16584, 18086, 20668, 24632]
1698[1840, 6366, 9180, 11683, 16584, 19090, 20670, 24632]
1699[2236, 7159, 10680, 11684, 18086, 19090, 20672, 24632]
1700[2845, 9178, 9180, 13103, 16584, 20668, 20670, 24632]
1701[3220, 10679, 10680, 13104, 18086, 20668, 20672, 24632]
1702[3471, 11683, 11684, 13106, 19090, 20670, 20672, 24632]
1703[3813, 13103, 13104, 13106, 20668, 20670, 20672, 24632]
1704[405, 5651, 6368, 7161, 16585, 18087, 19094, 24633]
1705[1482, 5651, 9178, 10679, 16585, 18087, 20668, 24633]
1706[1841, 6368, 9181, 11687, 16585, 19094, 20671, 24633]
1707[2237, 7161, 10681, 11688, 18087, 19094, 20673, 24633]
1708[2845, 9178, 9181, 13103, 16585, 20668, 20671, 24633]
1709[3220, 10679, 10681, 13104, 18087, 20668, 20673, 24633]
1710[3472, 11687, 11688, 13107, 19094, 20671, 20673, 24633]
1711[3813, 13103, 13104, 13107, 20668, 20671, 20673, 24633]
1712[440, 5722, 6367, 7231, 16586, 18230, 19091, 24634]
1713[1518, 5722, 9179, 10823, 16586, 18230, 20669, 24634]
1714[1840, 6367, 9180, 11683, 16586, 19091, 20670, 24634]
1715[2272, 7231, 10824, 11685, 18230, 19091, 20674, 24634]
1716[2845, 9179, 9180, 13103, 16586, 20669, 20670, 24634]
1717[3256, 10823, 10824, 13105, 18230, 20669, 20674, 24634]
1718[3471, 11683, 11685, 13106, 19091, 20670, 20674, 24634]
1719[3813, 13103, 13105, 13106, 20669, 20670, 20674, 24634]
1720[441, 5723, 6369, 7233, 16587, 18231, 19095, 24635]
1721[1518, 5723, 9179, 10823, 16587, 18231, 20669, 24635]
1722[1841, 6369, 9181, 11687, 16587, 19095, 20671, 24635]
1723[2273, 7233, 10825, 11689, 18231, 19095, 20675, 24635]
1724[2845, 9179, 9181, 13103, 16587, 20669, 20671, 24635]
1725[3256, 10823, 10825, 13105, 18231, 20669, 20675, 24635]
1726[3472, 11687, 11689, 13107, 19095, 20671, 20675, 24635]
1727[3813, 13103, 13105, 13107, 20669, 20671, 20675, 24635]
1728[45, 4180, 4896, 7160, 15088, 18088, 19092, 24636]
1729[747, 4180, 7682, 10682, 15088, 18088, 20676, 24636]
1730[1105, 4896, 7684, 11686, 15088, 19092, 20678, 24636]
1731[2237, 7160, 10684, 11688, 18088, 19092, 20684, 24636]
1732[2471, 7682, 7684, 13108, 15088, 20676, 20678, 24636]
1733[3221, 10682, 10684, 13110, 18088, 20676, 20684, 24636]
1734[3472, 11686, 11688, 13112, 19092, 20678, 20684, 24636]
1735[3814, 13108, 13110, 13112, 20676, 20678, 20684, 24636]
1736[46, 4181, 4898, 7162, 15089, 18089, 19096, 24637]
1737[747, 4181, 7682, 10682, 15089, 18089, 20676, 24637]
1738[1106, 4898, 7685, 11690, 15089, 19096, 20679, 24637]
1739[2238, 7162, 10685, 11692, 18089, 19096, 20685, 24637]
1740[2471, 7682, 7685, 13108, 15089, 20676, 20679, 24637]
1741[3221, 10682, 10685, 13110, 18089, 20676, 20685, 24637]
1742[3473, 11690, 11692, 13113, 19096, 20679, 20685, 24637]
1743[3814, 13108, 13110, 13113, 20676, 20679, 20685, 24637]
1744[81, 4252, 4897, 7232, 15090, 18232, 19093, 24638]
1745[783, 4252, 7683, 10826, 15090, 18232, 20677, 24638]
1746[1105, 4897, 7684, 11686, 15090, 19093, 20678, 24638]
1747[2273, 7232, 10828, 11689, 18232, 19093, 20686, 24638]
1748[2471, 7683, 7684, 13108, 15090, 20677, 20678, 24638]
1749[3257, 10826, 10828, 13111, 18232, 20677, 20686, 24638]
1750[3472, 11686, 11689, 13112, 19093, 20678, 20686, 24638]
1751[3814, 13108, 13111, 13112, 20677, 20678, 20686, 24638]
1752[82, 4253, 4899, 7234, 15091, 18233, 19097, 24639]
1753[783, 4253, 7683, 10826, 15091, 18233, 20677, 24639]
1754[1106, 4899, 7685, 11690, 15091, 19097, 20679, 24639]
1755[2274, 7234, 10829, 11693, 18233, 19097, 20687, 24639]
1756[2471, 7683, 7685, 13108, 15091, 20677, 20679, 24639]
1757[3257, 10826, 10829, 13111, 18233, 20677, 20687, 24639]
1758[3473, 11690, 11693, 13113, 19097, 20679, 20687, 24639]
1759[3814, 13108, 13111, 13113, 20677, 20679, 20687, 24639]
1760[405, 5652, 6368, 7161, 16588, 18090, 19094, 24640]
1761[1483, 5652, 9182, 10683, 16588, 18090, 20680, 24640]
1762[1841, 6368, 9184, 11687, 16588, 19094, 20682, 24640]
1763[2237, 7161, 10684, 11688, 18090, 19094, 20684, 24640]
1764[2846, 9182, 9184, 13109, 16588, 20680, 20682, 24640]
1765[3221, 10683, 10684, 13110, 18090, 20680, 20684, 24640]
1766[3472, 11687, 11688, 13112, 19094, 20682, 20684, 24640]
1767[3814, 13109, 13110, 13112, 20680, 20682, 20684, 24640]
1768[406, 5653, 6370, 7163, 16589, 18091, 19098, 24641]
1769[1483, 5653, 9182, 10683, 16589, 18091, 20680, 24641]
1770[1842, 6370, 9185, 11691, 16589, 19098, 20683, 24641]
1771[2238, 7163, 10685, 11692, 18091, 19098, 20685, 24641]
1772[2846, 9182, 9185, 13109, 16589, 20680, 20683, 24641]
1773[3221, 10683, 10685, 13110, 18091, 20680, 20685, 24641]
1774[3473, 11691, 11692, 13113, 19098, 20683, 20685, 24641]
1775[3814, 13109, 13110, 13113, 20680, 20683, 20685, 24641]
1776[441, 5724, 6369, 7233, 16590, 18234, 19095, 24642]
1777[1519, 5724, 9183, 10827, 16590, 18234, 20681, 24642]
1778[1841, 6369, 9184, 11687, 16590, 19095, 20682, 24642]
1779[2273, 7233, 10828, 11689, 18234, 19095, 20686, 24642]
1780[2846, 9183, 9184, 13109, 16590, 20681, 20682, 24642]
1781[3257, 10827, 10828, 13111, 18234, 20681, 20686, 24642]
1782[3472, 11687, 11689, 13112, 19095, 20682, 20686, 24642]
1783[3814, 13109, 13111, 13112, 20681, 20682, 20686, 24642]
1784[442, 5725, 6371, 7235, 16591, 18235, 19099, 24643]
1785[1519, 5725, 9183, 10827, 16591, 18235, 20681, 24643]
1786[1842, 6371, 9185, 11691, 16591, 19099, 20683, 24643]
1787[2274, 7235, 10829, 11693, 18235, 19099, 20687, 24643]
1788[2846, 9183, 9185, 13109, 16591, 20681, 20683, 24643]
1789[3257, 10827, 10829, 13111, 18235, 20681, 20687, 24643]
1790[3473, 11691, 11693, 13113, 19099, 20683, 20687, 24643]
1791[3814, 13109, 13111, 13113, 20681, 20683, 20687, 24643]
1792[46, 4182, 4898, 7162, 15092, 18092, 19096, 24644]
1793[748, 4182, 7686, 10686, 15092, 18092, 20688, 24644]
1794[1106, 4898, 7688, 11690, 15092, 19096, 20690, 24644]
1795[2238, 7162, 10688, 11692, 18092, 19096, 20696, 24644]
1796[2472, 7686, 7688, 13114, 15092, 20688, 20690, 24644]
1797[3222, 10686, 10688, 13116, 18092, 20688, 20696, 24644]
1798[3473, 11690, 11692, 13118, 19096, 20690, 20696, 24644]
1799[3815, 13114, 13116, 13118, 20688, 20690, 20696, 24644]
1800[47, 4183, 4900, 7164, 15093, 18093, 19100, 24645]
1801[748, 4183, 7686, 10686, 15093, 18093, 20688, 24645]
1802[1107, 4900, 7689, 11694, 15093, 19100, 20691, 24645]
1803[2239, 7164, 10689, 11696, 18093, 19100, 20697, 24645]
1804[2472, 7686, 7689, 13114, 15093, 20688, 20691, 24645]
1805[3222, 10686, 10689, 13116, 18093, 20688, 20697, 24645]
1806[3474, 11694, 11696, 13119, 19100, 20691, 20697, 24645]
1807[3815, 13114, 13116, 13119, 20688, 20691, 20697, 24645]
1808[82, 4254, 4899, 7234, 15094, 18236, 19097, 24646]
